id	document	label
14895	헌법을 잘 알아야 된다고 하면서 촛불집회로 사법부 독립의 가치까지 훼손하려드는 무지몽매한 인간들이 판을 치니 개탄할 노릇입니다	0
14896	골든타임 놓치는게 이나라 내력이냐?	0
14897	거짓말 하지마라 !!!!!!!!!!!	0
14898	그지같이 살지 말라그랬으!!	0
14899	에라이 천하에 둘도없는 후ㄹ ㅐ아들뇬아	0
14900	내가 이럴라구 대한민국 국민이 됐나 자괴감이들고 괴롭습니다	0
14901	종북 운운하더니~~ 북한과 다를바없네ㅠㅠ	0
14902	일단 업소 업주와 여성 부터 구속해라~~	0
14903	아오 시발 저래서 소고기 사묵으면 잘 넘어가려나	0
14904	언로도 한번 손봐야 하는데 ~~	0
14905	알바들에게서 태극기를 되찾아오자	0
14906	기상청보다 3000여년 전에 만들어진 24절기가 더 정확한듯 기상청 안쪽팔리냐?	0
14907	난 대통령이 누가돼도상관없는데 지들이뽑아놓고 왜 내려와라 마라야	0
14908	똥.꼬충들 다뒤졋으면좋겟다 ㅡㅡ	0
14909	언론과 방송 반드시 시민들 눈높이에 맞추고 조작사기질하는 찌라시 종편 퇴출시켜라	0
14910	한국도 노친네 때문에 망한다노친네라 1밖에 모르니	0
14911	그래 울 엄마가 아빠한테 맞아도 내 누이가 그들 남편한테 맞아도 내 딸이 사위한테 맞아도 당연하다는거지?	0
14912	정유라 잡은 다음 팔다리 자르고 강;간 ㄱㄱ	0
14913	넌 손에 장이나 지져라	0
14914	재투표는 개뿔지네 맘에 안 드니 다시 하자는거밖에 더 돼?	0
14915	중국에 공장 세우고 기술 이전한 놈들 다 역적이다.	0
14916	이것도 정책이라고..	0
14917	현실에선 별로 말을 못하니까 사이버 상에서 주절주절	0
14918	세월호 인양및 유가족보상금은 국민적혈세라 아깝고 미르제단 과 삼성물산 제일모직 합병으로 손실된 세금은 개돼지들 돈이라 안아깝고	0
14919	선거때 언플을 병o신같이했으니 언론을 믿을리가없지	0
14920	안보같은 소리하네 안보가 중요한데 세월호 때랑 옥시때 그리많이 죽였냐?이 쓰 ㄹ. ㅔ. 기 정부야	0
14921	ㅋㅋㅋㅋ또 누가 야금야금 돈먹으실까	0
14922	쪽파리가 지들 과거사를 멋대로 미화하니까 이런거 아니냐	0
14923	자전거 문화는 동호회가 다 망치지	0
14924	먹어도 되게끔 다른 건강식품을 같이 먹으면되는걸 알려줘라 못끊는걸 나쁘다고만하면 그냥 속만불편해짐	0
14925	시ㅂ 색귀들 저럴줄알았다	0
14926	당장 오늘도 못맞추면서 무슨 6 10개가온다고 ㅉㅉ	0
14927	여성부 폐지하라 김치쪼가리들 꼴보기싫다	0
14928	하느님 매주토요일날은 영하50도까지 내려갔으면 데모하는 사람 얼어죽게..	0
14929	아이폰 통화품질 개.쓰레기란걸 G5로 바꾸고 알게됨....	0
14930	그래 폭발은 없엇지 발열방전은 잇엇고	0
14931	말이안된다 주목공포증이라면 연기는 어떻게해..?	0
14932	이분이 선배모친상인데도 해외여행 여자랑 갔다던 그분이심?ㄷㄷ	0
14933	저런 교사가 학생들 앞에서 교육을 한다고?	0
14934	내 댓글에 이상한 어그로꾼이 댓글달아도 피가 꺼꾸로ㅈ솟던데...	0
14935	이름도 있는 데에서 최저도 안 쳐준거야? ㅋㅋㅋㅋ	0
14936	아 진짜열받는다	0
14937	이른새벽 높이나는 새가 좋은 먹이감을 찾이하듯 발빠르게 움직이는 팀이 좋은 결과를 었는것 ... 다른 팀들은 포지션 겹치고. 몸값때문에... 접촉을 안했나?	0
14938	장애인들의 의견은 묻지도 않고 왜 마음대로 결정하냐?	0
14939	저도 이상하다 생각했는데 역시 그렇네요	0
14940	범죄자는 일제 강제병합시기 우리 동포 800만명을 학살하는데 묵인,방조한 친일매국세력이야.	0
14941	온 국민이 분노 조절 장애다	0
14942	섬성전자 ~~~ 정신 바짝 차려라 노트4 충전기선 피복벗겨지며 택도없이 수명단축될때 내리막 걷겠구나 싶더라	0
14943	박그네가 문제야 그년이 문제야	0
14944	우리나라가 만만하니까 아주 ㅈ"""ㄹ을 하는구나.	0
14945	차라리 부유세나 물려라.	0
14946	영국이 난민 가장 무슬림 테러에서 자국 보호차 EU 탈퇴한 게 괜히 그런 게 아니다.	0
14947	이런게 뉴스라니. . 이게 나라냐?	0
14948	짱깨없음 굶어죽냐?	0
14949	이게 박근혜임	0
14950	감추고싶은 비밀이 뭘까?	0
14951	오늘날씨를 오늘예보하냐 비안온다며 ㅋㅋㅋ	0
14952	댓글만 봐도 상스러운 국민성이 보인다	0
14953	빽차 뽑았다 다왔어요 잘들어가요 깜빵	0
14954	우리나라면 안봐도 뻔한 삿대질에 꿍시렁쟁이들 뿐이엇을낀데	0
14955	미친거아냐????관계자들 사퇴시겨	0
14956	핵개발 지원해준 좌빨들 먼저 죽여야돼	0
14957	내년에도 갈등을 주는 야구를 하겠다	0
14958	어딜가나 또라이들은믾지	0
14959	아니지. 건국 이래 최대 사기는 최순실 국정농단이지.	0
14960	싶아 때려죽이고 저잣거리에 내달고 싶다 무당년은 찢어서	0
14961	경제 사대주의냐. 망할 트럼프	0
14962	FA제도 개선이 시급하구나	0
14963	열심히 거짓말하는 널보니 죽방을 날리고싶구나 시ㆍㆍ발	0
14964	대가빠리에 든게 없으니 하는 짓거리가 되돌이표만 계속 찍는 짓거리만 하는 구나...	0
14965	똥통법으로 배터져라!!!!!!	0
14966	박근혜와 ㅡ새누리가ㅡ나라를ㅡ망가뜨린다	0
14967	유재석은 기부 안하냐고 하시는분들은 기부 안하세요??	0
14968	형냐들 나만 불편해?	0
14969	그냥 똥싸서 받아먹으라고 하지?	0
14970	박근혜가 가는 어디든 가서 시위하겠다. ㅆㄴ이 내려올때까지	0
14971	삼족 멸할만 하자나	0
14972	똥누리는 박씨와 같이 없어져야 한다. 영원히.	0
14973	수원삼성아지르자...!	0
14974	촛불집회 하는 날이면 네이버엔 알바들이 너무 많이 보여요	0
14975	박그네 순시리 병신년들 염병하네.	0
14976	이양반아 투수 찾기 전에 코치부터 찾아야 되는거 아니냐?	0
14977	우병우 온가족이 행방불명이랍니다. 미친검찰	0
14978	참 병인거 같다 정신병!!	0
14979	닭그네는 얼마지??	0
14980	1명이죽고 5만명 살리지	0
14981	그럼 lg는 또 답이 없는 거냐?	0
14982	출근을 하고 싶지않아...	0
14983	독일이 골 문 앞까지 어시스트 해줬는데 일부러 홈런쳐버린 조선 검찰	0
14984	인간이 가장 잔인한 동물이다.	0
14985	어떻게 범죄자가 더 당당할 수가 있지?	0
14986	니들도 나중에 쇠고랑 차는날 반드시 올거다	0
14987	Is야 나대지말고 그냥냅둬라	0
14988	차라리 SNL 폐지해라!	0
14989	저범죄자를 빨리 쇄고랑차는 모습을봐야 속이시원할텐데	0
14990	으...댓글들 진짜 극혐이다ㅋㅋㅋㅋㅋㅋ	0
14991	다음은 신동욱 이랑께?? ㅋㅋㅋㅋㅋ	0
14992	미친 ㅡ ㅡ 머냐	0
14993	이완영 꺼져라!!!!!!!	0
14994	와~~뻔뻔함의 극치를보여주는구나!!!	0
14995	다른사람의 아픔을 공감못하는 그여자는 추악한 소시오패스임!!!!	0
14996	요즘 립밤은 이재용 립밤	0
14997	이거 경찰청장한테 고소미 하나 날려줘야겠네	0
14998	중대결함 1회면 교환,환불 해야지	0
14999	저 마귀는 지옥에서도 싫어할듯	0
15000	턱 집어넣어라 좋은말 할 때	0
15001	18년은 18년동안 빵에가두고를 18번을 시켜도국민의 원성이 잠들수 있을까요?	0
15002	양키새끼들 지들껀 줜니 감싸네	0
15003	우동균,이영욱은 이름에서 빼라	0
15004	노망난 노인네시키 사형시켜라	0
15005	당장 엄벌하라!!!!	0
15006	윤돌민 역대급 먹튀아니냐	0
15007	대한민국 국민들가슴에 붉은색의피눈이 내립니다. . .	0
15008	애시당초 아이폰 1부터 혁신은 없었다제록스 베끼고 엘지 베끼고..혁신은 개나줘라	0
15009	범인 꼭 잡아 무기징역 시켜라 이놈 나오면 또 그런다	0
15010	작년 보낼때는 인성이 어떻고하며 뭔 일이있어도 안잡는다더니 나바로 한해만에 인성이 갑자기 성인수준으로 올라왔냐	0
15011	유병재: 신인은 어디서 경력 쌓냐 이 꼰대들아	0
15012	약쟁이들은 다 죽어야됨	0
15013	거기서 썩어라ㅡ독일서 종신형 살아라ㅡ	0
15014	이런 상황까지 몰고간 이따위 미친 세상을 너무나도 증오한다!!!	0
15015	Gps조작충들 영정 시켜라	0
15016	녹취파일 전부 들어보고 싶네	0
15017	이 도주한 흰색 승용차는 반드시 잡아서 살인죄로 다스려야 합니다.	0
15018	제발 법대로 해라 법대로 ‥	0
15019	삼청교육대 부활시켜서 살인자들 성범죄자들조폭들 다 집어넣고 돌려라	0
15020	예능에서 법없이도 살것처럼 온갖 착한척은 다 하더니 3류 오피스텔 마사지 업소를 혼자 가?	0
15021	이런 자슥이 속한 친박당 토나온데이!	0
15022	정신적 이상이 있다는 쇼?얘라이 더런 ㄴ아	0
15023	털어도 털어도 계속나오는구나	0
15024	소녀상 이전뿐 아니라 해병대 주둔시켜야합니다!!!	0
15025	진짜 버티는건 너무 파렴치하다!	0
15026	난 저소득자인데 더내것지?	0
15027	그냥 자살이라도해라	0
15028	입학취소뿐만아니라 깜빵을보내라	0
15029	사과하면 사람이 아니지	0
15030	너희들은 국정교과서를 민주적으로 채택했냐? 나치놈들~	0
15031	아직도 정신 못차렸구만 쫒겨나봐야 정신차릴거지?	0
15032	군인 소환하네 건드리지 마라	0
15033	쪽바리들 갈때 기자들 아무도 안갔어되는디...새끼들 자기나라 가는데 뭔 변명이 많아....	0
15034	이제부터 최순실한테 지원 안하겠지ㅂ신들아ㅉ 적당히좀 해	0
15035	세금이 아깝다 국민을 위하고 나라를 위해 일하고 뽑은사람들이 죄다 쓰레기이니 나라가 개판이지...	0
15036	어휴 진짜 대가리 꽉막혀서 이게 뭐가무섭다고 징징거리는지 ㅋㅋ	0
15037	순시리같은 인간이 넘 많아서 탈이야	0
15038	배차 시간 맞추라고 닥달하는 회사가 더 문제임	0
15039	김치년 데려가라	0
15040	방통위에서 쪼아서 그런지 멤버들이 드립 안치고 몸을 사리네 진짜 누구 팬들 때문에..	0
15041	와 시발 진짜 욕나온다저런것들이 대통령 하야?	0
15042	장교직 파면시켜라!	0
15043	터키 총리랑 is 랑 사우디 관계부터 파야 된다	0
15044	그네누나~~창피하네요!!!	0
15045	가격대비로 최악의 제품. 삼성이라는 이름값빼면 전혀 경쟁력이 없는데. 우리나란 그저 삼성이면 최고인줄.. 물론 잘만드는건 아는데 가격대비 최악.	0
15046	거봐요 아이폰이 있는데 꼭 뻘짓하는 인간들이 이런 사고를 당하는겁니다	0
15047	처벌할 법이 없다니 미개국이냐??!!!!	0
15048	아직도 국민이 개돼지로 보이나보구나	0
15049	네이팜탄으로 녹여도 시원찮을 닭사모 벌레들 ㅉㅉ	0
15050	정유라가 이뻐서 남자들이 많이 따르나보다...	0
15051	우선 역대 대통령부터 다 반환 받도록 합시다.	0
15052	사족을 멸하자	0
15053	깔꺼면 경기보고 까라 하이라이트충들아	0
15054	여기서 댓글알바그만해라 권력의 개들이란	0
15055	핵개발 이제 시작해라	0
15056	최소한 미국은 저렇게 현실과 빗대어 얘기해도 억압 당하진 않지	0
15057	전기차 충전 인프라좀 제대로 갖추자	0
15058	먹는걸로 장난치는 것들은 그거 고대로 디질때까지 먹여라ㅡㅡ	0
15059	규제할껀 규제해라!!!	0
15060	대통령은 하야해라!!	0
15061	닭이랑 같이가라	0
15062	대사관 없애버리고 거기에 위안부 역사관을 건립하자.	0
15063	전두환님 도와주소서 빨갱이를 다 남산으로	0
15064	짜증나게 이럴줄알았으면 양산들고 나왔쟎아	0
15065	청와대 에어컨도 없애고 여성부도 없애자	0
15066	네이버는 언론조작을 당장 중단하라	0
15067	3념 6개월 중형 돼져라	0
15068	뭣이중헌디!!!!!더워디져불것고만	0
15069	그렇게 말한 교사 학교ㆍㆍ처벌받을 각오 되있지?	0
15070	예전부터 보니, 저 백신 수급조절에 실패하고 마구 뿌려대는 듯.	0
15071	담정권이 바근혜 수사해서 순실이도 같이 재수사해야겠다	0
15072	웃기네 웃기네 구라청 닥처	0
15073	횟불로도 안되면 이젠 화염병 입니다!	0
15074	너는 무슨 말을 해도 이제는 진실로 느껴지지 않는다.	0
15075	나라꼬라지잘돌아간다...나라도개판인간들도개판	0
15076	난 재 교통사고로 죽었음 좋겠다 진짜	0
15077	일베들~~ 부끄러운줄 알아야지 !!	0
15078	탄핵부결되면 국회의원다시뽑읍시당	0
15079	욕나온다 대~~한민국	0
15080	이런데도 할랄단지 만드는 인간은 뭐지?	0
15081	부활은 개뿔,,, 광고구먼,,,	0
15082	정말 대한민국 우습게 생각하내 저사람들.	0
15083	내수차별 현기 망해라 ㅎㄹ	0
15084	태극기 색깔 바꾸자는 멤버 있던 팀 아닌가	0
15085	떨어진 두명 인생 책임져라!!	0
15086	1번뽑고 닭뽑은사람들은애들한테 평생 죄값치뤄라	0
15087	안재철은 모냐..비상게엄령? 미친	0
15088	우리나라가 과연 법치국가인지 의심스러울지경이네요	0
15089	UHD카메라가 달린 드론이 니집을 하루종일 날고 있단다...18!	0
15090	정유라 이모든건 니부모를 원망해라	0
15091	이딴새끼는 역적이다 신상공개해라	0
15092	야스꾸니 신사에서 단체숙박하고 돌아올 땐 불질러라	0
15093	벌써부터 꼴보기 싫어지는 이유가 뭐지 ;	0
15094	인간이 이겼다고 좋아하지말고 얼른 한국도 조선말행태에서 벗어나 알파고 만들어서 알파고에는 알파고를 참가시켜라	0
15095	일정이 없으면 쉬는날인가공무원이!!	0
15096	한 10년 깜빵에서 썩고 반성하거라.	0
15097	이런걸보면 경제는일류인데 정치는 삼류다	0
15098	닭순실에 정신팔려서 핸드폰 제대로 만들어겠냐?	0
15099	억지댓글 다는것들은 다 틀딱들...	0
15100	할줄아는게 아가리	0
15101	애완동물 한번이라도 버린적있으면 결혼하지마라	0
15102	반기문은 위안부합의때 이미 친일파 인정한거 아님?	0
15103	하루이틀이가 일터지면 뉴스내고 이슈화시키고 ㅉ	0
15104	참 나라 팔아먹을 이름이네	0
15105	변호인단 새끼들이 더 나쁜놈들이네	0
15106	새누리 이 개만도 못한것들....	0
15107	뒷통수 치는 그쪽 고장 사람들이 자주하는 짓꺼리같다.	0
15108	반기문 가카는 일본과 위안부합의가 잘된 일이라든데 지금 상황에 대해 한마디 하시라!!	0
15109	트럼프 아이 킬 유	0
15110	세금 안내기 고수에게 배워서 세금 안내고 싶다....18	0
15111	이분은 왜또. . 그려 ㅠㅡ	0
15112	이참에 갱상도를 도려내는게 어떨지!!	0
15113	갤7폭발하니 북김정은이가 핵폭벌실험하자나	0
15114	동네유기견들 싹다모아 최여진모녀한테 보내자!!!!!!!!!!!!!!!!!! 버리기만 해봐라!!!!!!!!!!!!!!!!!!	0
15115	당연히 대통이 탄핵되면 대통의 행적도 전면철회해야 하는거 아니냐	0
15116	기사 내려라 좋은 말 할때	0
15117	노인층은 젊은층의 미래를 망치지 마라!!!!	0
15118	한국복싱이 살아나려면 물러나야할 두사람이네... 전문가나 데려오소	0
15119	악마의 탈을 쓴 썅ㅎ년이네	0
15120	죄질이 나쁘다.	0
15121	약물 쳐맞고 성형하는것외에 이 여자가 한게 도대체 뭐가있나?	0
15122	탈세는 범죄임 ... 인순이	0
15123	포켓몬고하다가 운전자 피해주시지 마시고그냥 맨홀에 빠져뒤지세요	0
